id	districtId	name	nameEn	slug
6517	821	คูตัน	Khu Tan	khu-tan
6518	821	โคกตะเคียน	Khok Takhian	khok-takhian
6519	821	ด่าน	Dan	dan
6520	821	ตะเคียน	Takhian	takhian
6521	821	แนงมุด	Naeng Mut	naeng-mut
6522	822	เขวาสินรินทร์	Khwao Sinrin	khwao-sinrin
6523	822	ตากูก	Ta Kuk	ta-kuk
6524	822	บ้านแร่	Ban Rae	ban-rae
6525	822	บึง	Bueng	bueng
6526	822	ปราสาททอง	Prasat Thong	prasat-thong
6527	823	กระหาด	Krahat	krahat
6528	823	จอมพระ	Chom Phra	chom-phra
6529	823	ชุมแสง	Chum Saeng	chum-saeng
6530	823	บ้านผือ	Ban Phue	ban-phue
6531	823	บุแกรง	Bu Kraeng	bu-kraeng
6532	823	เป็นสุข	Pen Suk	pen-suk
6533	823	เมืองลีง	Mueang Ling	mueang-ling
6534	823	ลุ่มระวี	Lum Rawi	lum-rawi
6535	823	หนองสนิท	Nong Sanit	nong-sanit
6536	824	กระเบื้อง	Krabueang	krabueang
6537	824	ชุมพลบุรี	Chumphon Buri	chumphon-buri
6538	824	นาหนองไผ่	Na Nong Phai	na-nong-phai
6539	824	ไพรขลา	Phrai Khla	phrai-khla
6540	824	เมืองบัว	Mueang Bua	mueang-bua
6541	824	ยะวึก	Yawuek	yawuek
6542	824	ศรีณรงค์	Si Narong	si-narong
6543	824	สระขุด	Sa Khut	sa-khut
6544	824	หนองเรือ	Nong Ruea	nong-ruea
6545	825	กระโพ	Krapho	krapho
6546	825	ท่าตูม	Tha Tum	tha-tum
6547	825	ทุ่งกุลา	Thung Kula	thung-kula
6548	825	บะ	Ba	ba
6549	825	บัวโคก	Bua Khok	bua-khok
6550	825	พรมเทพ	Phrom Thep	phrom-thep
6551	825	โพนครก	Phon Khrok	phon-khrok
6552	825	เมืองแก	Mueang Kae	mueang-kae
6553	825	หนองบัว	Nong Bua	nong-bua
6554	825	หนองเมธี	Nong Methi	nong-methi
6555	826	คำผง	Kham Phong	kham-phong
6556	826	โนน	Non	non
6557	826	ระเวียง	Rawiang	rawiang
6558	826	หนองเทพ	Nong Thep	nong-thep
6559	826	หนองหลวง	Nong Luang	nong-luang
6560	827	จรัส	Charat	charat
6561	827	ตาวัง	Ta Wang	ta-wang
6562	827	บัวเชด	Buachet	buachet
6563	827	สะเดา	Sadao	sadao
6564	827	สำเภาลูน	Samphao Lun	samphao-lun
6565	827	อาโพน	A Phon	a-phon
6566	828	กังแอน	Kang Aen	kang-aen
6567	828	กันตวจระมวล	Kantuat Ramuan	kantuat-ramuan
6568	828	โคกยาง	Khok Yang	khok-yang
6569	828	โคกสะอาด	Khok Sa-at	khok-sa-at
6570	828	เชื้อเพลิง	Chuea Phloeng	chuea-phloeng
6571	828	โชคนาสาม	Chok Na Sam	chok-na-sam
6572	828	ตานี	Tani	tani
6573	828	ตาเบา	Ta Bao	ta-bao
6574	828	ทมอ	Thamo	thamo
6575	828	ทุ่งมน	Thung Mon	thung-mon
6576	828	บ้านไทร	Ban Sai	ban-sai
6577	828	บ้านพลวง	Ban Phluang	ban-phluang
6578	828	ประทัดบุ	Prathat Bu	prathat-bu
6579	828	ปราสาททนง	Prasat Thanong	prasat-thanong
6580	828	ปรือ	Prue	prue
6581	828	ไพล	Phlai	phlai
6582	828	สมุด	Samut	samut
6583	828	หนองใหญ่	Nong Yai	nong-yai
6584	829	โคกกลาง	Khok Klang	khok-klang
6585	829	จีกแดก	Chik Daek	chik-daek
6586	829	ตาเมียง	Ta Miang	ta-miang
6587	829	บักได	Bak Dai	bak-dai
6588	830	กาเกาะ	Ka Ko	ka-ko
6589	830	แกใหญ่	Kae Yai	kae-yai
6590	830	คอโค	Kho Kho	kho-kho
6591	830	เฉนียง	Chaniang	chaniang
6592	830	ตระแสง	Trasaeng	trasaeng
6593	830	ตั้งใจ	Tang Chai	tang-chai
6594	830	ตาอ็อง	Ta Ong	ta-ong
6595	830	ท่าสว่าง	Tha Sawang	tha-sawang
6596	830	เทนมีย์	Thenmi	thenmi
6597	830	นอกเมือง	Nok Mueang	nok-mueang
6598	830	นาดี	Na Di	na-di
6599	830	นาบัว	Na Bua	na-bua
6600	830	ในเมือง	Nai Mueang	nai-mueang
6601	830	บุฤาษี	Bu Ruesi	bu-ruesi
6602	830	เพี้ยราม	Phia Ram	phia-ram
6603	830	เมืองที	Mueang Thi	mueang-thi
6604	830	ราม	Ram	ram
6605	830	สลักได	Salakdai	salakdai
6606	830	สวาย	Sawai	sawai
6607	830	สำโรง	Samrong	samrong
6608	830	แสลงพันธ์	Salaeng Phan	salaeng-phan
6609	831	กุดขาคีม	Kut Kha Khim	kut-kha-khim
6610	831	แก	Kae	kae
6611	831	ดอนแรด	Don Raet	don-raet
6612	831	ทับใหญ่	Thap Yai	thap-yai
6613	831	ธาตุ	That	that
6614	831	น้ำเขียว	Nam Khiao	nam-khiao
6615	831	เบิด	Boet	boet
6616	831	ไผ่	Phai	phai
6617	831	ยางสว่าง	Yang Sawang	yang-sawang
6618	831	รัตนบุรี	Rattanaburi	rattanaburi
6619	831	หนองบัวทอง	Nong Bua Thong	nong-bua-thong
6620	831	หนองบัวบาน	Nong Bua Ban	nong-bua-ban
6621	832	โชคเหนือ	Chok Nuea	chok-nuea
6622	832	ตระเปียงเตีย	Tra Priang Tia	tra-priang-tia
6623	832	ตรำดม	Tram Dom	tram-dom
6624	832	ลำดวน	Lamduan	lamduan
6625	832	อู่โลก	U Lok	u-lok
6626	833	แจนแวน	Chaenwaen	chaenwaen
6627	833	ณรงค์	Narong	narong
6628	833	ตรวจ	Truat	truat
6629	833	ศรีสุข	Si Suk	si-suk
6630	833	หนองแวง	Nong Waeng	nong-waeng
6631	834	กุดหวาย	Kut Wai	kut-wai
6632	834	ขวาวใหญ่	Khwao Yai	khwao-yai
6633	834	คาละแมะ	Khalamae	khalamae
6634	834	จารพัต	Charaphat	charaphat
6635	834	ช่างปี่	Chang Pi	chang-pi
6636	834	ตรมไพร	Trom Phrai	trom-phrai
6637	834	ตรึม	Truem	truem
6638	834	แตล	Taen	taen
6639	834	นารุ่ง	Na Rung	na-rung
6640	834	ผักไหม	Phak Mai	phak-mai
6641	834	ยาง	Yang	yang
6642	834	ระแงง	Ra-ngaeng	ra-ngaeng
6643	834	หนองขวาว	Nong Khwao	nong-khwao
6644	834	หนองบัว	Nong Bua	nong-bua
6645	834	หนองเหล็ก	Nong Lek	nong-lek
6646	835	แคน	Khaen	khaen
6647	835	นานวน	Na Nuan	na-nuan
6648	835	โพนโก	Phon Ko	phon-ko
6649	835	สนม	Sanom	sanom
6650	835	หนองระฆัง	Nong Rakhang	nong-rakhang
6651	835	หนองอียอ	Nong I Yo	nong-i-yo
6652	835	หัวงัว	Hua Ngua	hua-ngua
6653	836	กระเทียม	Krathiam	krathiam
6654	836	ขอนแตก	Khon Taek	khon-taek
6655	836	ดม	Dom	dom
6656	836	ตาคง	Ta Khong	ta-khong
6657	836	ตาตุม	Ta Tum	ta-tum
6658	836	ทับทัน	Thap Than	thap-than
6659	836	เทพรักษา	Thep Raksa	thep-raksa
6660	836	บ้านจารย์	Ban Chan	ban-chan
6661	836	บ้านชบ	Ban Chop	ban-chop
6662	836	พระแก้ว	Phra Kaeo	phra-kaeo
6663	836	สะกาด	Sakat	sakat
6664	836	สังขะ	Sangkha	sangkha
6665	837	กระออม	Kra-om	kra-om
6666	837	เกาะแก้ว	Ko Kaeo	ko-kaeo
6667	837	ประดู่	Pradu	pradu
6668	837	ศรีสุข	Si Suk	si-suk
6669	837	สะโน	Sano	sano
6670	837	สำโรงทาบ	Samrong Thap	samrong-thap
6671	837	เสม็จ	Samet	samet
6672	837	หนองไผ่ล้อม	Nong Phai Lom	nong-phai-lom
6673	837	หนองฮะ	Nong Ha	nong-ha
6674	837	หมื่นศรี	Muen Si	muen-si
6675	838	กองนาง	Kong Nang	kong-nang
6676	838	โคกคอน	Khok Khon	khok-khon
6677	838	ท่าบ่อ	Tha Bo	tha-bo
6678	838	นาข่า	Na Kha	na-kha
6679	838	น้ำโมง	Nam Mong	nam-mong
6680	838	บ้านเดื่อ	Ban Duea	ban-duea
6681	838	บ้านถ่อน	Ban Thon	ban-thon
6682	838	บ้านว่าน	Ban Wan	ban-wan
6683	838	โพนสา	Phon Sa	phon-sa
6684	838	หนองนาง	Nong Nang	nong-nang
6685	839	นาดี	Na Di	na-di
6686	839	เฝ้าไร่	Fao Rai	fao-rai
6687	839	วังหลวง	wang Luang	wang-luang
6688	839	หนองหลวง	Nong Luang	nong-luang
6689	839	อุดมพร	Udom Phon	udom-phon
6690	840	ด่านศรีสุข	Dan Si Suk	dan-si-suk
6691	840	โพธิ์ตาก	Pho Tak	pho-tak
6692	840	โพนทอง	Phon Thong	phon-thong
6693	841	กุดบง	Kut Bong	kut-bong
6694	841	จุมพล	Chumphon	chumphon
6695	841	ชุมช้าง	Chum Chang	chum-chang
6696	841	เซิม	Soem	soem
6697	841	ทุ่งหลวง	Thung Luang	thung-luang
6698	841	นาหนัง	Na Nang	na-nang
6699	841	บ้านผือ	Ban Phue	ban-phue
6700	841	บ้านโพธิ์	Ban Pho	ban-pho
6701	841	วัดหลวง	Wat Luang	wat-luang
6702	841	สร้างนางขาว	Sang Nang Khao	sang-nang-khao
6703	841	เหล่าต่างคำ	Lao Tang Kham	lao-tang-kham
6704	842	กวนวัน	Kuan Wan	kuan-wan
6705	842	ค่ายบกหวาน	Khai Bok Wan	khai-bok-wan
6706	842	ในเมือง	Nai Mueang	nai-mueang
6707	842	บ้านเดื่อ	Ban Duea	ban-duea
6708	842	ปะโค	Pa Kho	pa-kho
6709	842	พระธาตุบังพวน	Phra That Bang Phuan	phra-that-bang-phuan
6710	842	โพธิ์ชัย	Pho Chai	pho-chai
6711	842	โพนสว่าง	Phon Sawang	phon-sawang
6712	842	มีชัย	Mi Chai	mi-chai
6713	842	เมืองหมี	Mueang Mi	mueang-mi
6714	842	วัดธาตุ	Wat That	wat-that
6715	842	เวียงคุก	Wiang Khuk	wiang-khuk
6716	842	สีกาย	Si Kai	si-kai
6717	842	หนองกอมเกาะ	Nong Kom Ko	nong-kom-ko
6718	842	หาดคำ	Hat Kham	hat-kham
6719	842	หินโงม	Hin Ngom	hin-ngom
6720	843	นาทับไฮ	Na Thap Hai	na-thap-hai
6721	843	บ้านต้อน	Ban Ton	ban-ton
6722	843	พระบาทนาสิงห์	Phra Bat Na Sing	phra-bat-na-sing
6723	843	โพนแพง	Phon Phaeng	phon-phaeng
6724	843	รัตนวาปี	Rattanawapi	rattanawapi
6725	844	บ้านหม้อ	Ban Mo	ban-mo
6726	844	พระพุทธบาท	Phra Phutthabat	phra-phutthabat
6727	844	พานพร้าว	Phan Phrao	phan-phrao
6728	844	หนองปลาปาก	Nong Pla Pak	nong-pla-pak
6729	845	คอกช้าง	Khok Chang	khok-chang
6730	845	บ้านฝาง	Ban Fang	ban-fang
6731	845	สระใคร	Sakhrai	sakhrai
6732	846	แก้งไก่	Kaeng Kai	kaeng-kai
6733	846	นางิ้ว	Na Ngio	na-ngio
6734	846	บ้านม่วง	Ban Muang	ban-muang
6735	846	ผาตั้ง	Pha Tang	pha-tang
6736	846	สังคม	Sangkhom	sangkhom
6737	847	กุดดินจี่	Kut Din Chi	kut-din-chi
6738	847	กุดแห่	Kut Hae	kut-hae
6739	847	เก่ากลอย	Kao Kloi	kao-kloi
6740	847	ดงสวรรค์	Dong Sawan	dong-sawan
6741	847	ด่านช้าง	Dan Chang	dan-chang
6742	847	นากลาง	Na Klang	na-klang
6743	847	โนนเมือง	Non Mueang	non-mueang
6744	847	ฝั่งแดง	Fang Daeng	fang-daeng
6745	847	อุทัยสวรรค์	Uthai Sawan	uthai-sawan
6746	848	เทพคีรี	Thep Khiri	thep-khiri
6747	848	นาแก	Na Kae	na-kae
6748	848	นาเหล่า	Na Lao	na-lao
6749	848	วังทอง	Wang Thong	wang-thong
6750	848	วังปลาป้อม	Wang Pla Pom	wang-pla-pom
6751	849	กุดดู่	Kut Du	kut-du
6752	849	โคกม่วง	Khok Muang	khok-muang
6753	849	โคกใหญ่	Khok Yai	khok-yai
6754	849	นิคมพัฒนา	Nikhom Phatthana	nikhom-phatthana
6755	849	โนนเมือง	Non Mueang	non-mueang
6756	849	โนนสัง	Non Sang	non-sang
6757	849	บ้านค้อ	Ban Kho	ban-kho
6758	849	บ้านถิ่น	Ban Thin	ban-thin
6759	849	ปางกู่	Pang Ku	pang-ku
6760	849	หนองเรือ	Nong Ruea	nong-ruea
6761	850	กุดจิก	Kut Chik	kut-chik
6762	850	นาคำไฮ	Na Kham Hai	na-kham-hai
6763	850	นามะเฟือง	Na Mafueang	na-mafueang
6764	850	โนนขมิ้น	Non Khamin	non-khamin
6765	850	โนนทัน	Non Than	non-than
6766	850	บ้านขาม	Ban Kham	ban-kham
6767	850	บ้านพร้าว	Ban Phrao	ban-phrao
6768	850	ป่าไม้งาม	Pa Mai Ngam	pa-mai-ngam
6769	850	โพธิ์ชัย	Pho Chai	pho-chai
6770	850	ลำภู	Lumphu	lumphu
6771	850	หนองบัว	Nong Bua	nong-bua
6772	850	หนองภัยศูนย์	Nong Phai Sun	nong-phai-sun
6773	850	หนองสวรรค์	Nong Sawan	nong-sawan
6774	850	หนองหว้า	Nong Wa	nong-wa
6775	850	หัวนา	Hua Na	hua-na
6776	851	กุดสะเทียน	Kut Sathian	kut-sathian
6777	851	ทรายทอง	Sai Thong	sai-thong
6778	851	นากอก	Na Kok	na-kok
6779	851	โนนม่วง	Non Muang	non-muang
6780	851	โนนสะอาด	Non Sa-at	non-sa-at
6781	851	เมืองใหม่	Mueang Mai	mueang-mai
6782	851	ยางหล่อ	Yang Lo	yang-lo
6783	851	ศรีบุญเรือง	Si Bun Rueang	si-bun-rueang
6784	851	หนองกุงแก้ว	Nong Kung Kaeo	nong-kung-kaeo
6785	851	หนองแก	Nong Kae	nong-kae
6786	851	หนองบัวใต้	Nong Bua Tai	nong-bua-tai
6787	851	หันนางาม	Han Na Ngam	han-na-ngam
6788	852	กุดผึ้ง	Kut Phueng	kut-phueng
6789	852	ดงมะไฟ	Dong Mafai	dong-mafai
6790	852	นาด่าน	Na Dan	na-dan
6791	852	นาดี	Na Di	na-di
6792	852	นาสี	Na Si	na-si
6793	852	บ้านโคก	Ban Khok	ban-khok
6794	852	บุญทัน	Bun Than	bun-than
6795	852	สุวรรณคูหา	Suwannakhuha	suwannakhuha
6796	853	จรเข้ร้อง	Chorakhe Rong	chorakhe-rong
6797	853	ชะไว	Chawai	chawai
6798	853	ชัยฤทธิ์	Chai Rit	chai-rit
6799	853	ไชยภูมิ	Chaiyaphum	chaiyaphum
6800	853	ไชโย	Chaiyo	chaiyo
6801	853	ตรีณรงค์	Tri Narong	tri-narong
6802	853	เทวราช	Thewarat	thewarat
6803	853	ราชสถิตย์	Rat Sathit	rat-sathit
6804	853	หลักฟ้า	Lak Fa	lak-fa
6805	854	นรสิงห์	Norasing	norasing
6806	854	บางปลากด	Bang Pla Kot	bang-pla-kot
6807	854	บางเสด็จ	Bang Sadet	bang-sadet
6808	854	ป่าโมก	Pa Mok	pa-mok
6809	854	โผงเผง	Phongpheng	phongpheng
6810	854	โรงช้าง	Rong Chang	rong-chang
6811	854	สายทอง	Sai Thong	sai-thong
6812	854	เอกราช	Ekkarat	ekkarat
6813	855	คำหยาด	Kham Yat	kham-yat
6814	855	โคกพุทรา	Khok Phutsa	khok-phutsa
6815	855	ทางพระ	Thang Phra	thang-phra
6816	855	บ่อแร่	Bo Rae	bo-rae
6817	855	บางเจ้าฉ่า	Bang Chao Cha	bang-chao-cha
6818	855	บางพลับ	Bang Phlap	bang-phlap
6819	855	บางระกำ	Bang Rakam	bang-rakam
6820	855	โพธิ์รังนก	Pho Rang Nok	pho-rang-nok
6821	855	ยางช้าย	Yang Chai	yang-chai
6822	855	รำมะสัก	Ram Masak	ram-masak
6823	855	สามง่าม	Sam Ngam	sam-ngam
6824	855	หนองแม่ไก่	Nong Mae Kai	nong-mae-kai
6825	855	องครักษ์	Ongkharak	ongkharak
6826	855	อ่างแก้ว	Ang Kaeo	ang-kaeo
6827	855	อินทประมูล	Inthapramun	inthapramun
6828	856	คลองวัว	Khlong Wua	khlong-wua
6829	856	จำปาหล่อ	Champa Lo	champa-lo
6830	856	ตลาดกรวด	Talat Kruat	talat-kruat
6831	856	ตลาดหลวง	Talat Luang	talat-luang
6832	856	บางแก้ว	Bang Kaeo	bang-kaeo
6833	856	บ้านรี	Ban Ri	ban-ri
6834	856	บ้านแห	Ban Hae	ban-hae
6835	856	บ้านอิฐ	Ban It	ban-it
6836	856	ป่างิ้ว	Pa Ngio	pa-ngio
6837	856	โพสะ	Phosa	phosa
6838	856	มหาดไทย	Mahat Thai	mahat-thai
6839	856	ย่านซื่อ	Yan Sue	yan-sue
6840	856	ศาลาแดง	Sala Daeng	sala-daeng
6841	856	หัวไผ่	Hua Phai	hua-phai
6842	857	คลองขนาก	Khlong Khanak	khlong-khanak
6843	857	ตลาดใหม่	Talat Mai	talat-mai
6844	857	ท่าช้าง	Tha Chang	tha-chang
6845	857	บางจัก	Bang Chak	bang-chak
6846	857	ไผ่จำศีล	Phai Cham Sin	phai-cham-sin
6847	857	ไผ่ดำพัฒนา	Phai Dam Phatthana	phai-dam-phatthana
6848	857	ไผ่วง	Phai Wong	phai-wong
6849	857	ม่วงเตี้ย	Muang Tia	muang-tia
6850	857	ยี่ล้น	Yi Lon	yi-lon
6851	857	ศาลเจ้าโรงทอง	San Chao Rong Thong	san-chao-rong-thong
6852	857	สาวร้องไห้	Sao Rong Hai	sao-rong-hai
6853	857	สี่ร้อย	Si Roi	si-roi
6854	857	หลักแก้ว	Lak Kaeo	lak-kaeo
6855	857	ห้วยคันแหลน	Huai Khan Laen	huai-khan-laen
6856	857	หัวตะพาน	Hua Taphan	hua-taphan
6857	858	โพธิ์ม่วงพันธ์	Pho Muang Phan	pho-muang-phan
6858	858	มงคลธรรมนิมิต	Mongkhon Tham Nimit	mongkhon-tham-nimit
6859	858	ราษฎรพัฒนา	Ratsadon Phatthana	ratsadon-phatthana
6860	858	สามโก้	Samko	samko
6861	858	อบทม	Op Thom	op-thom
6862	859	จำลอง	Chamlong	chamlong
6863	859	บ้านพราน	Ban Phran	ban-phran
6864	859	วังน้ำเย็น	Wang Nam Yen	wang-nam-yen
6865	859	ศรีพราน	Si Phran	si-phran
6866	859	สีบัวทอง	Si Bua Thong	si-bua-thong
