id,districtId,name,slug
641,114,ลอมคอม,ลอมคอม
642,114,โสกนกเต็น,โสกนกเต็น
643,114,หนองมะเขือ,หนองมะเขือ
644,114,หนองแวงนางเบ้า,หนองแวงนางเบ้า
645,114,หนองแวงโสกพระ,หนองแวงโสกพระ
646,114,หัวทุ่ง,หัวทุ่ง
647,115,นาฝาย,นาฝาย
648,115,โนนคอม,โนนคอม
649,115,ภูผาม่าน,ภูผาม่าน
650,115,วังสวาบ,วังสวาบ
651,115,ห้วยม่วง,ห้วยม่วง
652,116,กุดขอนแก่น,กุดขอนแก่น
653,116,ดินดำ,ดินดำ
654,116,ทุ่งชมพู,ทุ่งชมพู
655,116,นาชุมแสง,นาชุมแสง
656,116,นาหว้า,นาหว้า
657,116,บ้านเรือ,บ้านเรือ
658,116,ภูเวียง,ภูเวียง
659,116,สงเปือย,สงเปือย
660,116,หนองกุงเซิน,หนองกุงเซิน
661,116,หนองกุงธนสาร,หนองกุงธนสาร
662,116,หว้าทอง,หว้าทอง
663,117,กุดเค้า,กุดเค้า
664,117,คำแคน,คำแคน
665,117,ท่าศาลา,ท่าศาลา
666,117,นาข่า,นาข่า
667,117,นางาม,นางาม
668,117,โพนเพ็ก,โพนเพ็ก
669,117,สวนหม่อน,สวนหม่อน
670,117,หนองแปน,หนองแปน
671,118,โคกสี,โคกสี
672,118,ดอนช้าง,ดอนช้าง
673,118,ดอนหัน,ดอนหัน
674,118,แดงใหญ่,แดงใหญ่
675,118,ท่าพระ,ท่าพระ
676,118,โนนท่อน,โนนท่อน
677,118,ในเมือง,ในเมือง
678,118,บ้านค้อ,บ้านค้อ
679,118,บ้านทุ่ม,บ้านทุ่ม
680,118,บ้านเป็ด,บ้านเป็ด
681,118,บ้านหว้า,บ้านหว้า
682,118,บึงเนียม,บึงเนียม
683,118,พระลับ,พระลับ
684,118,เมืองเก่า,เมืองเก่า
685,118,ศิลา,ศิลา
686,118,สาวะถี,สาวะถี
687,118,สำราญ,สำราญ
688,118,หนองตูม,หนองตูม
689,119,เขาน้อย,เขาน้อย
690,119,ในเมือง,ในเมือง
691,119,เมืองเก่าพัฒนา,เมืองเก่าพัฒนา
692,120,ก้านเหลือง,ก้านเหลือง
693,120,ทางขวาง,ทางขวาง
694,120,ท่านางแนว,ท่านางแนว
695,120,ท่าวัด,ท่าวัด
696,120,ละหานนา,ละหานนา
697,120,แวงน้อย,แวงน้อย
698,121,คอนฉิม,คอนฉิม
699,121,โนนทอง,โนนทอง
700,121,โนนสะอาด,โนนสะอาด
701,121,แวงใหญ่,แวงใหญ่
702,121,ใหม่นาเพียง,ใหม่นาเพียง
703,122,ซำยาง,ซำยาง
704,122,ดงลาน,ดงลาน
705,122,นาจาน,นาจาน
706,122,บริบูรณ์,บริบูรณ์
707,122,บ้านใหม่,บ้านใหม่
708,122,ภูห่าน,ภูห่าน
709,122,วังเพิ่ม,วังเพิ่ม
710,122,ศรีสุข,ศรีสุข
711,122,สีชมพู,สีชมพู
712,122,หนองแดง,หนองแดง
713,123,กุดธาตุ,กุดธาตุ
714,123,ขนวน,ขนวน
715,123,บ้านโคก,บ้านโคก
716,124,กุดกว้าง,กุดกว้าง
717,124,จระเข้,จระเข้
718,124,โนนทอง,โนนทอง
719,124,โนนทัน,โนนทัน
720,124,โนนสะอาด,โนนสะอาด
721,124,บ้านกง,บ้านกง
722,124,บ้านผือ,บ้านผือ
723,124,บ้านเม็ง,บ้านเม็ง
724,124,ยางคำ,ยางคำ
725,124,หนองเรือ,หนองเรือ
726,125,คึมชาด,คึมชาด
727,125,ดงเค็ง,ดงเค็ง
728,125,ดอนดั่ง,ดอนดั่ง
729,125,ดอนดู่,ดอนดู่
730,125,ตะกั่วป่า,ตะกั่วป่า
731,125,โนนธาตุ,โนนธาตุ
732,125,วังหิน,วังหิน
733,125,สำโรง,สำโรง
734,125,หนองไผ่ล้อม,หนองไผ่ล้อม
735,125,หนองเม็ก,หนองเม็ก
736,125,หนองสองห้อง,หนองสองห้อง
737,125,หันโจด,หันโจด
738,126,เขื่อนอุบลรัตน์,เขื่อนอุบลรัตน์
739,126,โคกสูง,โคกสูง
740,126,ทุ่งโป่ง,ทุ่งโป่ง
741,126,นาคำ,นาคำ
742,126,บ้านดง,บ้านดง
743,126,ศรีสุขสำราญ,ศรีสุขสำราญ
744,127,แก่งหางแมว,แก่งหางแมว
745,127,ขุนซ่อง,ขุนซ่อง
746,127,เขาวงกต,เขาวงกต
747,127,พวา,พวา
748,127,สามพี่น้อง,สามพี่น้อง
749,128,เกวียนหัก,เกวียนหัก
750,128,ขลุง,ขลุง
751,128,ซึ้ง,ซึ้ง
752,128,ตกพรม,ตกพรม
753,128,ตรอกนอง,ตรอกนอง
754,128,ตะปอน,ตะปอน
755,128,บ่อ,บ่อ
756,128,บ่อเวฬุ,บ่อเวฬุ
757,128,บางชัน,บางชัน
758,128,มาบไพ,มาบไพ
759,128,วังสรรพรส,วังสรรพรส
760,128,วันยาว,วันยาว
761,129,คลองพลู,คลองพลู
762,129,จันทเขลม,จันทเขลม
763,129,ชากไทย,ชากไทย
764,129,ตะเคียนทอง,ตะเคียนทอง
765,129,พลวง,พลวง
766,130,เขาแก้ว,เขาแก้ว
767,130,เขาบายศรี,เขาบายศรี
768,130,เขาวัว,เขาวัว
769,130,โขมง,โขมง
770,130,คลองขุด,คลองขุด
771,130,ตะกาดเง้า,ตะกาดเง้า
772,130,ท่าใหม่,ท่าใหม่
773,130,ทุ่งเบญจา,ทุ่งเบญจา
774,130,บ่อพุ,บ่อพุ
775,130,พลอยแหวน,พลอยแหวน
776,130,ยายร้า,ยายร้า
777,130,รำพัน,รำพัน
778,130,สองพี่น้อง,สองพี่น้อง
779,130,สีพยา,สีพยา
780,131,กระแจะ,กระแจะ
781,131,ช้างข้าม,ช้างข้าม
782,131,นายายอาม,นายายอาม
783,131,วังโตนด,วังโตนด
784,131,วังใหม่,วังใหม่
785,131,สนามไชย,สนามไชย
786,132,คลองใหญ่,คลองใหญ่
787,132,ทับไทร,ทับไทร
788,132,เทพนิมิต,เทพนิมิต
789,132,โป่งน้ำร้อน,โป่งน้ำร้อน
790,132,หนองตาคง,หนองตาคง
791,133,ฉมัน,ฉมัน
792,133,ท่าหลวง,ท่าหลวง
793,133,ปัถวี,ปัถวี
794,133,มะขาม,มะขาม
795,133,วังแซ้ม,วังแซ้ม
796,133,อ่างคีรี,อ่างคีรี
797,134,เกาะขวาง,เกาะขวาง
798,134,คมบาง,คมบาง
799,134,คลองนารายณ์,คลองนารายณ์
800,134,จันทนิมิต,จันทนิมิต
801,134,ตลาด,ตลาด
802,134,ท่าช้าง,ท่าช้าง
803,134,บางกะจะ,บางกะจะ
804,134,พลับพลา,พลับพลา
805,134,วัดใหม่,วัดใหม่
806,134,แสลง,แสลง
807,134,หนองบัว,หนองบัว
808,135,ทรายขาว,ทรายขาว
809,135,ทับช้าง,ทับช้าง
810,135,ทุ่งขนาน,ทุ่งขนาน
811,135,ปะตง,ปะตง
812,135,สะตอน,สะตอน
